"Разворот автомобиля на повороте составил 90°, что является стандартным для данного типа развязок.","Разворот автомобиля на повороте составил 90 градусов, что является стандартным для данного типа развязок."
"Для точного определения направления ветра флюгер был наклонен под углом 30° к горизонтали.","Для точного определения направления ветра флюгер был наклонен под углом 30 градусов к горизонтали."
"В ходе строительства башни допуск на отклонение по вертикали не должен превышать 0,5°.","В ходе строительства башни допуск на отклонение по вертикали не должен превышать 0,5 градуса."
"При настройке камеры для съемки был установлен угол наклона объектива в 25°, что обеспечило оптимальный ракурс.","При настройке камеры для съемки был установлен угол наклона объектива в 25 градусов, что обеспечило оптимальный ракурс."
"Для создания трехмерной модели был использован поворот на 120°, который дал необходимую перспективу.","Для создания трехмерной модели был использован поворот на 120 градусов, который дал необходимую перспективу."
"Курс судна был изменен на 270°, чтобы избежать столкновения с другим кораблем в море.","Курс судна был изменен на 270 градусов, чтобы избежать столкновения с другим кораблем в море."
"Вращение турбины ветрогенератора должно быть строго в пределах 10°, чтобы избежать износа лопастей.","Вращение турбины ветрогенератора должно быть строго в пределах 10 градусов, чтобы избежать износа лопастей."
"Для точной установки солнечных панелей был рассчитан угол наклона в 40°, соответствующий оптимальной солнечной экспозиции.","Для точной установки солнечных панелей был рассчитан угол наклона в 40 градусов, соответствующий оптимальной солнечной экспозиции."
"При сборке мебели угол между соединительными элементами должен быть строго 90°, чтобы избежать перекоса.","При сборке мебели угол между соединительными элементами должен быть строго 90 градусов, чтобы избежать перекоса."
"Динамика движения спутника изменилась на 2°, что потребовало корректировки траектории полета.","Динамика движения спутника изменилась на 2 градуса, что потребовало корректировки траектории полета."
"Крен самолета при посадке не должен превышать 5°, чтобы обеспечить безопасное приземление.","Крен самолета при посадке не должен превышать 5 градусов, чтобы обеспечить безопасное приземление."
"Наклон солнечных батарей на автомобиле был установлен под углом 18°, что обеспечило максимальную эффективность работы.","Наклон солнечных батарей на автомобиле был установлен под углом 18 градусов, что обеспечило максимальную эффективность работы."
